time,Lsol,Gsol,Csol,Isol,Tsol,control
0.0,0.0,0.0,1.0,0.5,0.2,0.9991354788473739
0.001001001001001001,0.0009987470336304141,0.0008264575577062878,1.001917765536252,0.5016989313843411,0.20001901217381474,0.9991362025753168
0.002002002002002002,0.001996669335668808,0.0016520669811739821,1.003829054954431,0.5033923393639284,0.20003804112919935,0.999136893667286
0.003003003003003003,0.002993767555269969,0.0024766643442008444,1.0057338930838307,0.5050802496711645,0.2000570868142458,0.9991375526301759
0.004004004004004004,0.003990042341556406,0.0033000863957386856,1.0076323045557785,0.5067626878892044,0.200076149177271,0.9991381799675363
0.005005005005005005,0.004985494343615039,0.0041221706235482535,1.0095243138027232,0.5084396794529776,0.20009522816681471,0.9991387761795565
0.006006006006006006,0.005980124210493879,0.004942755317280771,1.0114099450574328,0.5101112496502112,0.20011432373163748,0.999139341763049
0.007007007007007007,0.006973932591198688,0.005761679630950249,1.0132892223523011,0.5117774236224518,0.20013343582071863,0.9991398772114333
0.008008008008008008,0.00796692013468963,0.006578783644761256,1.0151621695187636,0.5134382263660885,0.20015256438325416,0.9991403830147187
0.009009009009009009,0.00895908748987791,0.007393908426257456,1.0170288101868186,0.5150936827333732,0.2001717093686546,0.999140859659488
0.01001001001001001,0.009950435305622396,0.008206896090756822,1.0188891677846534,0.5167438174334409,0.20019087072654312,0.9991413076288793
0.011011011011011011,0.01094096423072622,0.009017589861040105,1.0207432655383735,0.5183886550333279,0.20021004840675324,0.9991417274025691
0.012012012012012012,0.01193067491393338,0.009825834126259795,1.0225911264718315,0.5200282199589882,0.20022924235932688,0.9991421194567547
0.013013013013013013,0.012919568003925314,0.01063147450003753,1.0244327734065575,0.5216625364963079,0.20024845253451223,0.9991424842641362
0.014014014014014014,0.013907644149317461,0.011434357877718609,1.0262682289617853,0.5232916287921168,0.20026767888276178,0.9991428222938994
0.015015015015015015,0.014894903998655815,0.012234332492752999,1.0280975155545746,0.5249155208551971,0.20028692135473014,0.9991431340116974
0.016016016016016016,0.01588134820041346,0.013031247972173029,1.0299206554000282,0.5265342365572897,0.200306179901272,0.9991434198796334
0.017017017017017015,0.016866977402987083,0.013824955391138682,1.0317376705116,0.5281477996340961,0.2003254544734401,0.9991436803562428
0.018018018018018018,0.017851792254693483,0.014615307326522262,1.0335485827014939,0.5297562336862774,0.2003447450224832,0.9991439158964756
0.01901901901901902,0.01883579340376607,0.015402157909504964,1.0353534135811515,0.5313595621804496,0.20036405149984396,0.9991441269516789
0.02002002002002002,0.019818981498351325,0.016185362877158785,1.0371521845618261,0.5329578084501735,0.20038337385715693,0.9991443139695797
0.02102102102102102,0.020801357186505273,0.016964779622987987,1.0389449168552407,0.5345509956969422,0.2004027120462466,0.9991444773942679
0.022022022022022022,0.021782921116189933,0.01774026724640526,1.0407316314743307,0.5361391469911622,0.20042206601912527,0.999144617666179
0.023023023023023025,0.022763673935269742,0.01851168660111857,1.042512349234066,0.5377222852731306,0.20044143572799106,0.9991447352220779
0.024024024024024024,0.02374361629150799,0.019278900342405574,1.044287090752353,0.5393004333540073,0.20046082112522598,0.9991448304950418
0.025025025025025023,0.02472274883256322,0.020041772973253442,1.0460558764510137,0.5408736139167818,0.20048022216339384,0.9991449039144447
0.026026026026026026,0.025701072205985616,0.020800170889342776,1.0478187265568406,0.5424418495172344,0.20049963879523838,0.9991449559059411
0.02702702702702703,0.02667858705921341,0.021553962422855302,1.0495756611027238,0.5440051625848921,0.2005190709736812,0.9991449868914511
0.028028028028028028,0.027655294039569216,0.022303017885085923,1.0513266999288515,0.5455635754239788,0.20053851865181987,0.999144997289145
0.029029029029029027,0.028631193794256427,0.02304720960784069,1.0530718626839786,0.5471171102143596,0.200557981782926,0.9991449875134281
0.03003003003003003,0.029606286970355538,0.0237864119836032,1.0548111688267636,0.5486657890124783,0.20057746032044324,0.9991449579749271
0.031031031031031032,0.030580574214820487,0.02452050150445289,1.0565446376271719,0.5502096337522898,0.20059695421798546,0.9991449090804762
