time,Lsol,Gsol,Csol,Isol,Tsol,control
0.0,0.0,0.0,1.0,2.0,0.2,0.0
0.015015015015015015,0.0,0.01232580957927329,0.9938432103046528,2.003073378022931,0.20024441781883062,0.0
0.03003003003003003,0.0,0.02449969357676208,0.9879378802941182,2.0062817838421485,0.20048829912589766,0.0
0.04504504504504504,0.0,0.03652352459825765,0.9822771536927656,2.0096167857598335,0.20073166940091866,0.0
0.06006006006006006,0.0,0.04839915216816892,0.9768543749177491,2.013070154594736,0.20097455362720007,0.0
0.07507507507507508,0.0,0.06012840301401909,0.9716630836090475,2.0166338642993895,0.20121697630384316,0.0
0.09009009009009009,0.0,0.07171308134743577,0.9666970091922231,2.020300092159887,0.20145896145773187,0.0
0.10510510510510511,0.0,0.08315496914167764,0.9619500654866667,2.024061218608367,0.20170053265529242,0.0
0.12012012012012012,0.0,0.09445582640574027,0.9574163453709098,2.0279098266775137,0.20194171301401592,0.0
0.13513513513513514,0.0,0.1056173914550835,0.9530901155154308,2.0318387011254218,0.20218252521373684,0.0
0.15015015015015015,0.0,0.11664138117902187,0.948965811192263,2.0358408272581143,0.20242299150766185,0.0
0.16516516516516516,0.0,0.1275294913048191,0.9450380311696375,2.0399093894758837,0.20266313373314487,0.0
0.18018018018018017,0.0,0.13828339665852762,0.9413015326988661,2.044037769568439,0.20290297332220508,0.0
0.19519519519519518,0.0,0.14890475142261278,0.9377512265996948,2.048219544782631,0.20314253131178636,0.0
0.21021021021021022,0.0,0.15939518939040193,0.9343821724494371,2.0524484856852863,0.2033818283537573,0.0
0.22522522522522523,0.0,0.16975632421739692,0.9311895738803306,2.056718553842444,0.2036208847246518,0.0
0.24024024024024024,0.0,0.1799897496694892,0.9281687739887541,2.061023899335045,0.20385972033515173,0.0
0.2552552552552553,0.0,0.1900970398681153,0.9253152508591892,2.0653588581299043,0.20409835473931257,0.0
0.2702702702702703,0.0,0.2000797495323907,0.9226246132051192,2.0697179493235907,0.20433680714353564,0.0
