time,Lsol,Gsol,Csol,Ssol,Isol,Tsol,uLcontrol,uScontrol
0.0,0.0,0.0,3.0,0.0,2.0,0.2,0.9990213747008213,1.9979159982336423
0.001001001001001001,0.000998630909522091,0.0008264575609059522,2.9975810248541213,0.0019940063246649156,1.998400488815242,0.19999869793429895,0.9990213612996189,1.997916115746916
0.002002002002002002,0.0019964364520609354,0.0016520670068080716,2.995166080678035,0.003980124242696144,1.9968051505743616,0.1999973971400701,0.9990213483489545,1.9979162333780347
0.003003003003003003,0.0029934173102194,0.0024766644308279804,2.992755161980149,0.005958384961677424,1.9952139734738334,0.19999609761352577,0.9990213358438254,1.9979163511269777
0.004004004004004004,0.0039895741660312106,0.0033000866013142244,2.9903482631082734,0.007928819565731594,1.9936269457516094,0.19999479935089035,0.9990213237792346,1.9979164689937257
0.005005005005005005,0.004984907700961426,0.004122171025470589,2.987945378250496,0.009891459016009019,1.9920440556869912,0.19999350234840008,0.9990213121501913,1.9979165869782578
0.006006006006006006,0.005979418595906917,0.004942756012411303,2.9855465014361244,0.011846334151174087,1.9904652916005046,0.19999220660230307,0.9990213009517108,1.9979167050805535
0.007007007007007007,0.0069731075311968375,0.005761680735607272,2.983151626536683,0.013793475687889776,1.9888906418537748,0.19999091210885925,0.9990212901788154,1.997916823300591
0.008008008008008008,0.007965975186593106,0.006578785294688063,2.980760747266977,0.0157329142213003,1.9873200948494014,0.1999896188643402,0.9990212798265338,1.9979169416383489
0.009009009009009009,0.008958022241290874,0.00739391077656497,2.978373857186214,0.01766468022551186,1.985753639030835,0.1999883268650291,0.9990212698899021,1.9979170600938043
0.01001001001001001,0.009949249373919012,0.008206899315841096,2.9759909496991863,0.019588804054071478,1.984191262882255,0.19998703610722074,0.9990212603639645,1.9979171786669347
0.011011011011011011,0.010939657262540576,0.009017594154475062,2.973612018057511,0.021505315940443942,1.982632954928446,0.1999857465872214,0.9990212512437728,1.997917297357717
0.012012012012012012,0.011929246584653285,0.009825839700665593,2.9712370553609304,0.02341424599848687,1.9810787037346786,0.19998445830134878,0.9990212425243867,1.997917416166127
0.013013013013013013,0.012918018017190001,0.010631481586924977,2.968866054558666,0.025315624222923886,1.9795284979065866,0.19998317124593187,0.9990212342008753,1.9979175350921405
0.014014014014014014,0.013905972236519201,0.011434366727310057,2.966499008450831,0.02720948048981593,1.9779823260900482,0.19998188541731102,0.9990212262683165,1.9979176541357333
0.015015015015015015,0.014893109918445451,0.012234343373780194,2.9641359096899,0.029095844557030695,1.9764401769710662,0.19998060081183772,0.9990212187217973,1.9979177732968794
0.016016016016016016,0.01587943173820989,0.013031261171652377,2.9617767507822292,0.030974746064710228,1.9749020392756493,0.19997931742587463,0.9990212115564157,1.9979178925755536
0.017017017017017015,0.016864938370490686,0.01382497121412446,2.959421524089633,0.03284621453573665,1.9733679017696943,0.19997803525579547,0.9990212047672786,1.9979180119717297
0.018018018018018018,0.017849630489403537,0.014615326095838278,2.957070221831011,0.03471027937619604,1.9718377532588682,0.19997675429798498,0.9990211983495045,1.9979181314853809
0.01901901901901902,0.018833508768502132,0.01540217996545523,2.9547228360840303,0.03656696987584055,1.9703115825884914,0.19997547454883882,0.9990211922982233,1.9979182511164804
0.02002002002002002,0.019816573880778628,0.016185388577217737,2.9523793587868514,0.038416315208548546,1.968789378643421,0.19997419600476352,0.9990211866085756,1.997918370865
0.02102102102102102,0.020798826498664123,0.016964809341470856,2.950039781739911,0.040258344432783096,1.9672711303479355,0.1999729186621764,0.9990211812757149,1.9979184907309118
0.022022022022022022,0.021780267294029144,0.017740301374119173,2.947704096607747,0.04209308649204853,1.9657568266656194,0.19997164251750552,0.9990211762948068,1.9979186107141875
0.023023023023023025,0.02276089693818411,0.018511725544994986,2.9453722949208747,0.04392057021534523,1.9642464565992475,0.1999703675671896,0.9990211716610298,1.9979187308147979
0.024024024024024024,0.02374071610187981,0.019278944525114704,2.943044368077707,0.04574082431762262,1.9627400091906717,0.19996909380767802,0.9990211673695764,1.9979188510327135
0.025025025025025023,0.024719725455307883,0.020041822832801273,2.9407203073465187,0.0475538774002304,1.9612374735207065,0.1999678212354306,0.9990211634156521,1.9979189713679042
0.026026026026026026,0.025697925668101296,0.020800226878651337,2.938400103867457,0.0493597579513679,1.9597388387090156,0.19996654984691772,0.9990211597944777,1.997919091820339
0.02702702702702703,0.026675317409334813,0.021554025009326867,2.9360837486545908,0.05115849434653176,1.9582440939139987,0.1999652796386201,0.9990211565012883,1.9979192123899874
0.028028028028028028,0.027651901347525473,0.02230308755015179,2.933771232598004,0.052950114848961775,1.9567532283326794,0.1999640106070288,0.9990211535313345,1.997919333076818
0.029029029029029027,0.028627678150633076,0.023047286846495246,2.9314625464659287,0.05473464761008501,1.9552662312005926,0.19996274274864523,0.9990211508798827,1.9979194538807983
0.03003003003003003,0.029602648486060642,0.02378649730392393,2.9291576809069144,0.05651212066995812,1.9537830917916728,0.19996147605998094,0.9990211485422159,1.9979195748018959
0.031031031031031032,0.030576813020654903,0.02452059542710708,2.9268566264520373,0.05828256195770798,1.9523037994181422,0.19996021053755766,0.9990211465136335,1.997919695840078
0.03203203203203203,0.031550172420706776,0.02524945985745847,2.9245593735171442,0.06004599929197049,1.9508283434304003,0.19995894617790724,0.9990211447894524,1.997919816995311
0.03303303303303303,0.03252272735195183,0.025972971409500938,2.922265912405132,0.061802460381327744,1.9493567132169123,0.19995768297757152,0.9990211433650074,1.997919938267561
