Coninj_t1,Coninj_t2
0.0,0.9519519519519519
11.327327327327327,12.327327327327327
22.957957957957955,23.957957957957955
34.588588588588586,35.588588588588586
46.21921921921921,47.21921921921921
57.849849849849846,58.849849849849846
