TGFinjall,TGFinj2all,IFNinjall,IFNinj2all
0.0,0.9129129129129129,10.56056056056056,11.56056056056056
8.56056056056056,9.56056056056056,21.94894894894895,22.94894894894895
19.94894894894895,20.94894894894895,33.25725725725726,34.25725725725726
31.25725725725726,32.25725725725726,44.565565565565564,45.565565565565564
42.565565565565564,43.565565565565564,55.89389389389389,56.89389389389389
53.89389389389389,54.89389389389389,,
