time,Lsol,Gsol,Csol,Ssol,Isol,Tsol,uLcontrol,uScontrol
0.0,0.0,0.0,3.0,0.0,2.0,0.2,0.9991170647907874,0.0
0.001001001001001001,0.0009987283731634057,0.0008264575582204578,2.9975810250175403,0.0,1.9983994904879838,0.20003295806710403,0.9991176703183053,0.0
0.002002002002002002,0.0019966319141484805,0.0016520669852931524,2.9951660819853387,0.0,1.9968011638643153,0.2000659063529975,0.9991182500297631,0.0
0.003003003003003003,0.0029937112789613137,0.002476664358120495,2.992755166392123,0.0,1.9952050181928922,0.2000988448734443,0.9991188042993449,0.0
0.004004004004004004,0.003989967123438208,0.00330008642876968,2.990348273565853,0.0,1.993611051537816,0.20013177364421067,0.999119333499267,0.0
0.005005005005005005,0.004985400103243857,0.004122170688122848,2.987945398674586,0.0,1.992019261963428,0.20016469268106407,0.9991198379997605,0.0
0.006006006006006006,0.005980010873869502,0.004942755428953958,2.9855465367274014,0.0,1.990429647534345,0.20019760199977163,0.9991203181690532,0.0
0.007007007007007007,0.006973800090631077,0.005761679808396504,2.983151682575391,0.0,1.9888422063154956,0.2002305016160988,0.9991207743733521,0.0
0.008008008008008008,0.007966768408667337,0.00657878390976676,2.9807608309127076,0.0,1.9872569363721568,0.20026339154580794,0.9991212069768247,0.0
0.009009009009009009,0.008958916482937966,0.0073939088037078635,2.978373976277675,0.0,1.9856738357699903,0.200296271804657,0.9991216163415799,0.0
0.01001001001001001,0.009950244968221673,0.00820689660862066,2.975991113053959,0.0,1.9840929025750789,0.2003291424083981,0.9991220028276494,0.0
0.011011011011011011,0.010940754519114262,0.009017590550347879,2.973612235471794,0.0,1.9825141348539632,0.20036200337277618,0.9991223667929684,0.0
0.012012012012012012,0.011930445790026698,0.009825835021078897,2.9712373376092724,0.0,1.9809375306736787,0.20039485471352758,0.9991227085933557,0.0
0.013013013013013013,0.012919319435183138,0.010631475637443037,2.968866413393686,0.0,1.979363088101792,0.2004276964463788,0.9991230285824947,0.0
0.014014014014014014,0.01390737610861896,0.011434359297760061,2.9664994566029286,0.0,1.9777908052064384,0.20046052858704516,0.9991233271119129,0.0
0.015015015015015015,0.014894616464178766,0.012234334238417266,2.96413646086695,0.0,1.9762206800563575,0.20049335115122938,0.9991236045309622,0.0
0.016016016016016016,0.015881041155514364,0.013031250089343355,2.961777419669267,0.0,1.9746527107209317,0.20052616415462027,0.9991238611867989,0.0
0.017017017017017015,0.016866650836082738,0.013824957928550024,2.9594223263485286,0.0,1.9730868952702216,0.20055896761289155,0.9991240974243635,0.0
0.018018018018018018,0.017851446159143997,0.014615310335713016,2.9570711741001303,0.0,1.971523231775004,0.20059176154170041,0.9991243135863606,0.0
0.01901901901901902,0.018835427777759303,0.015402161444765205,2.9547239559778826,0.0,1.9699617183068077,0.20062454595668633,0.9991245100132389,0.0
0.02002002002002002,0.019818596344788796,0.01618536699547512,2.9523806648957294,0.0,1.9684023529379506,0.20065732087346974,0.9991246870431705,0.0
0.02102102102102102,0.020800952512889468,0.016964784383985142,2.950041293629516,0.0,1.9668451337415769,0.20069008630765076,0.9991248450120318,0.0
0.022022022022022022,0.02178249693451306,0.017740272712284517,2.9477058348188048,0.0,1.9652900587916926,0.20072284227480802,0.9991249842533823,0.0
0.023023023023023025,0.0227632302619039,0.01851169283659317,2.9453742809687373,0.0,1.9637371261632028,0.20075558879049737,0.999125105098446,0.0
0.024024024024024024,0.02374315314709676,0.01927890741463321,2.943046624451945,0.0,1.9621863339319476,0.2007883258702507,0.9991252078760904,0.0
0.025025025025025023,0.024722266241914675,0.020041780951765977,2.9407228575105013,0.0,1.9606376801747387,0.2008210535295747,0.9991252929128078,0.0
0.026026026026026026,0.025700570197966743,0.020800179845973276,2.9384029722579204,0.0,1.9590911629693948,0.20085377178394964,0.9991253605326956,0.0
0.02702702702702703,0.02667806566664591,0.021553972431662547,2.9360869606811955,0.0,1.957546780394778,0.20088648064882833,0.9991254110574366,0.0
0.028028028028028028,0.027654753299126752,0.022303029022276495,2.933774814642882,0.0,1.956004530530829,0.20091918013963483,0.9991254448062806,0.0
0.029029029029029027,0.028630633746363224,0.02304722195168879,2.931466525883217,0.0,1.954464411458603,0.20095187027176334,0.9991254620960253,0.0
0.03003003003003003,0.029605707659086385,0.023786425614368292,2.9291620860222785,0.0,1.9529264212603048,0.20098455106057708,0.999125463240998,0.0
0.031031031031031032,0.03057997568780214,0.024520516504295337,2.9268614865621836,0.0,1.9513905580193238,0.2010172225214072,0.999125448553037,0.0
0.03203203203203203,0.03155343848278892,0.025249373252614473,2.924564718889321,0.0,1.9498568198202686,0.20104988466955165,0.9991254183414741,0.0
0.03303303303303303,0.032526096694095404,0.02597287666400914,2.92227177427662,0.0,1.9483252047490014,0.2010825375202742,0.9991253729131168,0.0
0.03403403403403403,0.033497950971538154,0.02669090975178466,2.919982643885849,0.0,1.9467957108926728,0.2011151810888032,0.9991253125722308,0.0
0.035035035035035036,0.0344690019646993,0.027403357771646937,2.9176973187699526,0.0,1.945268336339755,0.20114781539033072,0.9991252376205235,0.0
0.036036036036036036,0.035439250322924165,0.028110108254165316,2.9154157898754134,0.0,1.9437430791800758,0.20118044044001143,0.9991251483571275,0.0
0.037037037037037035,0.03640869669531892,0.028811051035908912,2.913138048044647,0.0,1.942219937504852,0.20121305625296163,0.9991250450785839,0.0
0.03803803803803804,0.037377341730748165,0.029506078289246847,2.9108640840184226,0.0,1.9406989094067215,0.20124566284425824,0.9991249280788271,0.0
0.03903903903903904,0.03834518607783257,0.03019508455080372,2.9085938884383133,0.0,1.9391799929797773,0.20127826022893786,0.9991247976491695,0.0
