TGFinjall,TGFinj2all,IFNinjall,IFNinj2all
3.6036036036036037,4.603603603603604,5.603603603603604,6.603603603603604
14.911911911911913,15.911911911911913,16.911911911911915,17.911911911911915
26.220220220220224,27.220220220220224,28.220220220220224,29.220220220220224
37.52852852852853,38.52852852852853,39.52852852852853,40.52852852852853
48.83683683683684,49.83683683683684,50.83683683683684,51.83683683683684
