TGFinjall,TGFinj2all,IFNinjall,IFNinj2all
0.0,1.0,2.0,2.5495495495495497
9.856856856856858,10.856856856856858,11.856856856856858,12.856856856856858
21.205205205205207,22.205205205205207,23.205205205205207,24.205205205205207
32.513513513513516,33.513513513513516,34.513513513513516,35.513513513513516
43.82182182182183,44.82182182182183,45.82182182182183,46.82182182182183
55.150150150150154,56.150150150150154,57.150150150150154,58.150150150150154
