time,Csol,Ssol,Isol,Tsol,control
0.0,4.0,0.0,0.3,0.2,1.998046875
0.001001001001001001,3.999984310783895,0.0019941368873003856,0.29993626101753107,0.20004849170965242,1.998046875
0.002002002002002002,3.9999688125779,0.003980384734106477,0.2998745787179186,0.20009699530062502,1.998046875
0.003003003003003003,3.9999534994368178,0.005958774750392032,0.2998149431452778,0.20014551076788997,1.998046875
0.004004004004004004,3.9999383654509844,0.007929338022660475,0.2997573443855043,0.20019403810640218,1.998046875
0.005005005005005005,3.999923404746047,0.009892105514433357,0.29970177256610553,0.2002425773110994,1.998046875
0.006006006006006006,3.9999086114827396,0.011847108066736892,0.2996482178560323,0.2002911283769024,1.998046875
0.007007007007007007,3.999893979856666,0.01379437639858656,0.29959667046551114,0.20033969129871512,1.998046875
0.008008008008008008,3.999879504098079,0.015733941107469795,0.29954712064587735,0.20038826607142468,1.998046875
0.009009009009009009,3.9998651784716635,0.017665832669826766,0.2994995586894088,0.20043685268990163,1.998046875
0.01001001001001001,3.9998509972763228,0.019590081441529253,0.29945397492916026,0.2004854511490001,1.998046875
0.011011011011011011,3.9998369548449633,0.021506717658357634,0.2994103597387985,0.2005340614435578,1.998046875
0.012012012012012012,3.9998230455442823,0.023415771436475972,0.29936870353243794,0.20058268356839623,1.998046875
0.013013013013013013,3.9998092637745573,0.02531727277290524,0.2993289967644773,0.20063131751832083,1.998046875
0.014014014014014014,3.999795603969437,0.02721125154599466,0.2992912299294362,0.20067996328812104,1.998046875
0.015015015015015015,3.999782060595734,0.029097737515891186,0.29925539356179326,0.20072862087257048,1.998046875
0.016016016016016016,3.999768628153218,0.03097676032500712,0.29922147823582435,0.20077729026642702,1.998046875
0.017017017017017015,3.999755301174411,0.03284834949848589,0.2991894745654415,0.20082597146443293,1.998046875
0.018018018018018018,3.999742074224386,0.03471253444466598,0.2991593732040325,0.20087466446131502,1.998046875
0.01901901901901902,3.999728941900562,0.036569344455543024,0.29913116484430163,0.20092336925178475,1.998046875
0.02002002002002002,3.999715898832507,0.03841880870723006,0.29910484021811,0.20097208583053827,1.998046875
0.02102102102102102,3.9997029396817383,0.04026095626041599,0.2990803900963176,0.20102081419225667,1.998046875
0.022022022022022022,3.9996900591415234,0.0420958160608222,0.29905780528862524,0.201069554331606,1.998046875
0.023023023023023025,3.999677251936688,0.043923416939657414,0.2990370766434176,0.20111830624323743,1.998046875
0.024024024024024024,3.999664512823419,0.04574378761407068,0.2990181950476066,0.20116706992178732,1.998046875
0.025025025025025023,3.9996518365890714,0.04755695668760261,0.29900115142647565,0.20121584536187742,1.998046875
0.026026026026026026,3.9996392180519793,0.04936295265063487,0.29898593674352414,0.2012646325581149,1.998046875
0.02702702702702703,3.9996266520612633,0.05116180388083778,0.2989725420003131,0.20131343150509243,1.998046875
0.028028028028028028,3.999614133496644,0.052953538643616294,0.298960958236311,0.20136224219738844,1.998046875
0.029029029029029027,3.999601657268254,0.054738185092554056,0.29895117652874065,0.20141106462956707,1.998046875
0.03003003003003003,3.9995892183164505,0.05651577126985584,0.29894318799242586,0.2014598987961784,1.998046875
0.031031031031031032,3.9995768116116346,0.05828632510678814,0.29893698377963995,0.20150874469175847,1.998046875
0.03203203203203203,3.9995644321540653,0.060049874424118084,0.29893255507995375,0.20155760231082945,1.998046875
0.03303303303303303,3.9995520749736797,0.06180644693255055,0.2989298931200849,0.2016064716478997,1.998046875
0.03403403403403403,3.999539735129911,0.06355607023316362,0.2989289891637474,0.20165535269746385,1.998046875
0.035035035035035036,3.9995274077115113,0.06529877181784224,0.29892983451150196,0.20170424545400303,1.998046875
