time,Csol,Ssol,Isol,Tsol,control
0.0,1.0,0.0,2.0,0.2,0.0
0.02002002002002002,1.0006229846935955,0.0,1.9999875724294114,0.20032657751167002,0.0
0.04004004004004004,1.001233860514384,0.0,1.9999509524687606,0.20065379096825392,0.0
0.06006006006006006,1.0018330976338394,0.0,1.9998911046012133,0.2009816405626459,0.0
0.08008008008008008,1.0024211477669138,0.0,1.9998089551086256,0.201310126528803,0.0
0.10010010010010009,1.0029984449170117,0.0,1.9997053936027875,0.20163924914028367,0.0
0.12012012012012012,1.0035654060894121,0.0,1.9995812744934212,0.20196900870884568,0.0
0.14014014014014015,1.0041224319745896,0.0,1.9994374183956953,0.20229940558310106,0.0
0.16016016016016016,1.0046699076028098,0.0,1.9992746134798831,0.20263044014722512,0.0
0.18018018018018017,1.0052082029713054,0.0,1.9990936167656674,0.20296211281971777,0.0
0.20020020020020018,1.0057376736452697,0.0,1.9988951553634793,0.20329442405221432,0.0
0.22022022022022023,1.0062586613338451,0.0,1.9986799276651441,0.20362737432834394,0.0
0.24024024024024024,1.0067714944422217,0.0,1.9984486044860028,0.2039609641626337,0.0
0.2602602602602603,1.0072764886009087,0.0,1.998201830160577,0.20429519409945623,0.0
0.2802802802802803,1.0077739471731861,0.0,1.9979402235937507,0.20463006471201903,0.0
0.3003003003003003,1.008264161741697,0.0,1.997664379269351,0.20496557660139392,0.0
0.3203203203203203,1.0087474125750924,0.0,1.9973748682179269,0.20530173039558477,0.0
0.34034034034034033,1.009223969075597,0.0,1.9970722389454392,0.20563852674863192,0.0
0.36036036036036034,1.009694090208324,0.0,1.996757018324502,0.2059759663397518,0.0
0.38038038038038036,1.0101580249131237,0.0,1.9964297124497414,0.2063140498725104,0.0
0.40040040040040037,1.0106160124997203,0.0,1.9960908074587664,0.206652778074029,0.0
0.42042042042042044,1.0110682830268476,0.0,1.995740770320181,0.2069921516942209,0.0
0.44044044044044045,1.0115150576660683,0.0,1.9953800495900054,0.20733217150505812,0.0
0.46046046046046046,1.011956549050925,0.0,1.9950090761378105,0.20767283829986644,0.0
0.4804804804804805,1.0123929616120437,0.0,1.9946282638438173,0.20801415289264794,0.0
0.5005005005005005,1.0128244918987823,0.0,1.9942380102681527,0.2083561161174299,0.0
0.5205205205205206,1.013251328887987,0.0,1.993838697293409,0.20869872882763887,0.0
0.5405405405405406,1.0136736542803964,0.0,1.9934306917415958,0.20904199189549894,0.0
0.5605605605605606,1.0140916427852098,0.0,1.9930143459665361,0.20938590621145345,0.0
0.5805805805805806,1.0145054623933085,0.0,1.9925899984227033,0.2097304726836089,0.0
0.6006006006006006,1.0149152746396033,0.0,1.9921579742114621,0.21007569223720035,0.0
0.6206206206206206,1.0153212348549534,0.0,1.9917185856056288,0.21042156581407756,0.0
0.6406406406406406,1.0157234924080905,0.0,1.991272132553231,0.2107680943722107,0.0
0.6606606606606606,1.0161221909379545,0.0,1.9908189031613108,0.2111152788852153,0.0
0.6806806806806807,1.016517468576837,0.0,1.9903591741605733,0.21146312034189554,0.0
0.7007007007007007,1.0169094581647034,0.0,1.9898932113516583,0.21181161974580479,0.0
0.7207207207207207,1.0172982874550587,0.0,1.9894212700337723,0.21216077811482342,0.0
0.7407407407407407,1.0176840793126953,0.0,1.9889435954163917,0.21251059648075263,0.0
0.7607607607607607,1.0180669519036563,0.0,1.9884604230147158,0.21286107588892392,0.0
0.7807807807807807,1.0184470188777246,0.0,1.9879719790295232,0.21321221739782364,0.0
0.8008008008008007,1.018824389543745,0.0,1.9874784807120545,0.2135640220787319,0.0
0.8208208208208209,1.019199169038063,0.0,1.9869801367145212,0.21391649101537538,0.0
0.8408408408408409,1.01957145848636,0.0,1.9864771474268148,0.21426962530359348,0.0
0.8608608608608609,1.0199413551591476,0.0,1.9859697052999663,0.21462342605101734,0.0
0.8808808808808809,1.0203089526211786,0.0,1.985457995156885,0.21497789437676118,0.0
0.9009009009009009,1.0206743408750127,0.0,1.9849421944908823,0.2153330314111255,0.0
0.9209209209209209,1.0210376064989748,0.0,1.9844224737524663,0.21568883829531174,0.0
0.9409409409409409,1.0213988327797263,0.0,1.983898996624874,0.2160453161811479,0.0
0.960960960960961,1.0217580998396658,0.0,1.9833719202887865,0.21640246623082476,0.0
0.980980980980981,1.0221154847593625,0.0,1.9828413956766584,0.21676028961664234,0.0
1.001001001001001,1.0224710616952208,0.0,1.9823075677170696,0.21711878752076594,0.0
1.021021021021021,1.0228249019925635,0.0,1.9817705755694985,0.21747796113499185,0.0
1.0410410410410411,1.023177074294317,0.0,1.981230552849891,0.21783781166052202,0.0
1.0610610610610611,1.0235276446454697,0.0,1.9806876278473933,0.21819834030774746,0.0
1.0810810810810811,1.0238766765934724,0.0,1.9801419237325937,0.21855954829604005,0.0
1.1011011011011012,1.0242242312847378,0.0,1.9795935587576114,0.21892143685355242,0.0
1.1211211211211212,1.024570367557397,0.0,1.9790426464483515,0.2192840072170257,0.0
1.1411411411411412,1.0249151420304545,0.0,1.9784892957892362,0.21964726063160467,0.0
1.1611611611611612,1.0252586091894889,0.0,1.977933611400708,0.22001119835066013,0.0
1.1811811811811812,1.0256008214690295,0.0,1.9773756937097904,0.2203758216356183,0.0
1.2012012012012012,1.0259418293317437,0.0,1.9768156391139766,0.22074113175579682,0.0
1.2212212212212212,1.0262816813445557,0.0,1.9762535401387118,0.22110712998824728,0.0
1.2412412412412412,1.0266204242518204,0.0,1.9756894855887175,0.22147381761760385,0.0
1.2612612612612613,1.0269581030456651,0.0,1.9751235606934028,0.22184119593593796,0.0
1.2812812812812813,1.02729476103361,0.0,1.9745558472465927,0.22220926624261877,0.0
1.3013013013013013,1.0276304399035747,0.0,1.9739864237407965,0.22257802984417902,0.0
1.3213213213213213,1.0279651797863711,0.0,1.9734153654962308,0.22294748805418638,0.0
1.3413413413413413,1.0282990193157828,0.0,1.9728427447848038,0.22331764219311986,0.0
1.3613613613613613,1.0286319956863215,0.0,1.9722686309492565,0.22368849358825124,0.0
1.3813813813813813,1.0289641447087545,0.0,1.9716930905176506,0.22406004357353107,0.0
1.4014014014014013,1.0292955008634874,0.0,1.9711161873133876,0.2244322934894796,0.0
1.4214214214214214,1.0296260973518867,0.0,1.9705379825609304,0.22480524468308177,0.0
1.4414414414414414,1.0299559661456217,0.0,1.9699585349873998,0.22517889850768671,0.0
1.4614614614614614,1.0302851380341023,0.0,1.9693779009202033,0.22555325632291134,0.0
1.4814814814814814,1.0306136426700876,0.0,1.968796134380853,0.2259283194945477,0.0
1.5015015015015014,1.030941508613535,0.0,1.9682132871751237,0.22630408939447436,0.0
1.5215215215215214,1.0312687633737587,0.0,1.9676294089796886,0.22668056740057133,0.0
1.5415415415415414,1.0315954334499637,0.0,1.9670445474253782,0.22705775489663862,0.0
1.5615615615615615,1.0319215443702159,0.0,1.966458748177186,0.22743565327231813,0.0
1.5815815815815815,1.0322471207289114,0.0,1.9658720550111541,0.2278142639230188,0.0
1.6016016016016015,1.0325721862228026,0.0,1.9652845098882585,0.22819358824984504,0.0
1.6216216216216217,1.0328967636856345,0.0,1.96469615302541,0.22857362765952816,0.0
1.6416416416416417,1.033220875121449,0.0,1.9641070229636848,0.22895438356436063,0.0
1.6616616616616617,1.0335445417366038,0.0,1.963517156633894,0.22933585738213336,0.0
1.6816816816816818,1.0338677839705617,0.0,1.9629265894195926,0.22971805053607558,0.0
1.7017017017017018,1.0341906215254908,0.0,1.96233535521763,0.2301009644547974,0.0
1.7217217217217218,1.0345130733947268,0.0,1.9617434864963383,0.2304846005722349,0.0
1.7417417417417418,1.0348351578901396,0.0,1.9611510143514501,0.23086896032759763,0.0
1.7617617617617618,1.0351568926684462,0.0,1.9605579685598327,0.2312540451653185,0.0
1.7817817817817818,1.03547829475651,0.0,1.9599643776311266,0.23163985653500602,0.0
1.8018018018018018,1.0357993805756676,0.0,1.959370268857368,0.23202639589139856,0.0
1.8218218218218218,1.0361201659651185,0.0,1.9587756683606745,0.23241366469432087,0.0
1.8418418418418419,1.0364406662044152,0.0,1.9581806011390703,0.2328016644086425,0.0
