time,Csol,Ssol,Isol,Tsol,control
0.0,3.0,0.0,2.0,0.2,1.998046875
0.001001001001001001,2.998030836369644,0.0019941368873003856,1.9984004347730893,0.20003295993983264,1.998046875
0.002002002002002002,2.9960644272654555,0.003980384734106477,1.9968049344079974,0.20006591383484312,1.998046875
0.003003003003003003,2.994100769456952,0.005958774750392032,1.995213487105072,0.2000988616872133,1.998046875
0.004004004004004004,2.992139859714754,0.007929338022660475,1.9936260811067754,0.20013180349915682,1.998046875
0.005005005005005005,2.9901816948105924,0.009892105514433357,1.9920427046975209,0.20016473927291903,1.998046875
0.006006006006006006,2.9882262715173153,0.011847108066736892,1.9904633462035055,0.20019766901077676,1.998046875
0.007007007007007007,2.9862735866088936,0.01379437639858656,1.9888879939925468,0.20023059271503826,1.998046875
0.008008008008008008,2.984323636860429,0.015733941107469795,1.9873166364739185,0.2002635103880429,1.998046875
0.009009009009009009,2.9823764190481596,0.017665832669826766,1.9857492620981876,0.2002964220321611,1.998046875
0.01001001001001001,2.980431929949467,0.019590081441529253,1.984185859357051,0.2003293276497942,1.998046875
0.011011011011011011,2.978490166342883,0.021506717658357634,1.9826264167831744,0.20036222724337413,1.998046875
0.012012012012012012,2.976551125008096,0.023415771436475972,1.981070922950031,0.20039512081536345,1.998046875
0.013013013013013013,2.974614802725959,0.02531727277290524,1.97951936647174,0.2004280083682551,1.998046875
0.014014014014014014,2.972681196278494,0.02721125154599466,1.977971736002908,0.20046088990457225,1.998046875
0.015015015015015015,2.9707503024489,0.029097737515891186,1.9764280202384685,0.2004937654268681,1.998046875
0.016016016016016016,2.968822118021559,0.03097676032500712,1.9748882079135233,0.2005266349377257,1.998046875
0.017017017017017015,2.9668966397820435,0.03284834949848589,1.9733522878031848,0.200559498439758,1.998046875
0.018018018018018018,2.964973864517122,0.03471253444466598,1.9718202487224188,0.20059235593560745,1.998046875
0.01901901901901902,2.9630537890147655,0.036569344455543024,1.970292079525887,0.20062520742794593,1.998046875
0.02002002002002002,2.9611364100641553,0.03841880870723006,1.968767769107791,0.20065805291947458,1.998046875
0.02102102102102102,2.9592217244556887,0.04026095626041599,1.9672473064017169,0.20069089241292373,1.998046875
0.022022022022022022,2.957309728980985,0.0420958160608222,1.9657306803804802,0.20072372591105264,1.998046875
0.023023023023023025,2.9554004204328925,0.043923416939657414,1.9642178800559715,0.20075655341664939,1.998046875
0.024024024024024024,2.953493795605495,0.04574378761407068,1.9627088944790032,0.20078937493253068,1.998046875
0.025025025025025023,2.9515898512941194,0.04755695668760261,1.9612037127391555,0.20082219046154176,1.998046875
0.026026026026026026,2.9496885842953393,0.04936295265063487,1.9597023239646247,0.20085500000655623,1.998046875
0.02702702702702703,2.9477899914069843,0.05116180388083778,1.958204717322071,0.20088780357047586,1.998046875
0.028028028028028028,2.945894069428145,0.052953538643616294,1.956710882016467,0.20092060115623048,1.998046875
0.029029029029029027,2.944000815159179,0.054738185092554056,1.9552208072909474,0.20095339276677782,1.998046875
0.03003003003003003,2.9421102254017195,0.05651577126985584,1.953734482426659,0.20098617840510336,1.998046875
0.031031031031031032,2.9402222969586784,0.05828632510678814,1.9522518967426106,0.20101895807422016,1.998046875
0.03203203203203203,2.9383370266342554,0.060049874424118084,1.9507730395955252,0.20105173177716873,1.998046875
0.03303303303303303,2.9364544112339432,0.06180644693255055,1.9492979003796904,0.2010844995170169,1.998046875
0.03403403403403403,2.934574447564534,0.06355607023316362,1.9478264685268116,0.20111726129685958,1.998046875
0.035035035035035036,2.932697132434125,0.06529877181784224,1.9463587335058647,0.20115001711981875,1.998046875
0.036036036036036036,2.9308224626521273,0.06703457906971023,1.9448946848229498,0.2011827669890432,1.998046875
0.037037037037037035,2.9289504350292686,0.06876351926356054,1.9434343120211446,0.20121551090770842,1.998046875
0.03803803803803804,2.927081046377602,0.07048561956628384,1.9419776046803598,0.20124824887901646,1.998046875
0.03903903903903904,2.925214293510512,0.07220090703729537,1.9405245524171941,0.2012809809061958,1.998046875
0.04004004004004004,2.923350173242719,0.07390940862896013,1.9390751448847898,0.20131370699250117,1.998046875
0.04104104104104104,2.9214886823902875,0.07561115118701639,1.9376293717726893,0.2013464271412134,1.998046875
0.04204204204204204,2.9196298177706317,0.07730616145099752,1.9361872228066923,0.2013791413556393,1.998046875
0.043043043043043044,2.9177735762025216,0.07899446605465214,1.934748687748713,0.20141184963911155,1.998046875
0.044044044044044044,2.915919954506089,0.08067609152636264,1.9333137563966383,0.20144455199498845,1.998046875
0.04504504504504504,2.914068949502834,0.08235106428956197,1.9318824185841867,0.2014772484266539,1.998046875
0.04604604604604605,2.9122205580156306,0.0840194106631489,1.9304546641807676,0.20150993893751717,1.998046875
0.04704704704704705,2.9103747768687334,0.08568115686190152,1.9290304830913407,0.2015426235310128,1.998046875
0.04804804804804805,2.9085316028877832,0.08733632899688916,1.9276098652562765,0.20157530221060044,1.998046875
0.04904904904904905,2.9066910328998143,0.08898495307588271,1.9261928006512172,0.2016079749797647,1.998046875
0.050050050050050046,2.904853063733259,0.09062705500376322,1.9247792792869385,0.20164064184201505,1.998046875
0.05105105105105105,2.9030176922179542,0.09226266058292901,1.9233692912092113,0.20167330280088563,1.998046875
0.05205205205205205,2.9011849151851483,0.09389179551370104,1.9219628264986646,0.20170595785993517,1.998046875
0.05305305305305305,2.899354729467506,0.0955144853947268,1.920559875270648,0.20173860702274676,1.998046875
0.05405405405405406,2.897527131899116,0.0971307557233825,1.9191604276750964,0.2017712502929278,1.998046875
